Case ID,DeeplinkUrl,GerechtelijkProductType,InformatieNietGepubliceerdMessage,InterneUrl,IsInactief,Proceduresoorten,Publicatiedatum,PublicatiedatumDate,Publicatiestatus,Rechtsgebieden,RelatieVerwijzingen,Tekstfragment,Titel,TitelEmphasis,Uitspraakdatum,UitspraakdatumType,Vindplaatsen
ECLI-NL-RBLIM-2015-6251,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBLIM:2015:6251,uitspraak,De publicatie van de uitspraak staat gepland op 23-07-2015 om 14:30 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2015:6251&showbutton=true&keyword=mensenhandel,0.0,['Eerste aanleg - meervoudig'],23-07-2015,2015-07-23T14:30:14Z,gepubliceerd,['Strafrecht'],[],"Valkenburgse zedenzaak. Verdachte wordt veroordeeld voor het plegen van ontucht met een zestienjarig meisje dat zich beschikbaar had gesteld tot het verrichten van seksuele handelingen met een derde tegen betaling.
Taakstraf van 180 uren en een onvoorwaardelijke gevangenisstraf van 1 dag","Rechtbank Limburg, 23-07-2015, 03/866076-15",ECLI:NL:RBLIM:2015:6251,23-07-2015,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBASS-2011-BR4541,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBASS:2011:BR4541,uitspraak,De publicatie van de uitspraak staat gepland op 09-08-2011 om 15:42 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBASS:2011:BR4541&showbutton=true&keyword=mensenhandel,0.0,"['Proceskostenveroordeling', 'Voorlopige voorziening']",09-08-2011,2011-08-09T15:42:25Z,gepubliceerd,['Bestuursrecht; Socialezekerheidsrecht'],[],Aanvraag om verzoekster en haar tweejarig zoontje in aanmerking te brengen voor maatschappelijke opvang. De status van verzoekster is onduidelijk. Verweerder weigert een WWB-uitkering en biedt verzoekster vanuit de WMO opvang aan in een Vrijheidsbeperkende Locatie. Verzoekster stelt dat hiermee geen volwaardig passende en toereikende voorliggende voorziening wordt geboden. De voorzieningenrechter verwijst de hoofdzaken naar een meervoudige kamer en treft een voorlopige voorziening.,"Rechtbank Assen, 05-08-2011, 11/369",ECLI:NL:RBASS:2011:BR4541,05-08-2011,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-PHR-2006-AY9673,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:PHR:2006:AY9673,conclusie,De publicatie van de uitspraak staat gepland op 21-11-2006 om 16:08 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:PHR:2006:AY9673&showbutton=true&keyword=mensenhandel,0.0,[],21-11-2006,2006-11-21T16:08:41Z,gepubliceerd,['Strafrecht'],"[{'RelatieOmschrijving': 'Arrest Hoge Raad: ', 'LinkTekst': 'ECLI:NL:HR:2006:AY9673', 'Postfix': None, 'WebAdres': 'https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:HR:2006:AY9673&showbutton=true&keyword=mensenhandel'}]","Telefoontap n.a.v. vermoeden diefstal/verduistering telefoon door brandweerpersoneel. Het wettelijk systeem van toedeling van de bevoegdheid tot het bevelen van opnemen van telecommunicatie met een technisch hulpmiddel a.b.i. art. 126m Sv houdt in dat die bevoegdheid aan de OvJ is verleend. De RC dient tevoren een schriftelijke machtiging te hebben verstrekt. Het staat daarbij in eerste instantie ter beoordeling van de OvJ of sprake is van een verdenking a.b.i. art. 126m.1 Sv en of het onderzoek dringend vordert dat gegevensverkeer wordt opgenomen. Bij deze laatste toetsing spelen de beginselen van proportionaliteit en subsidiariteit een rol. De RC dient vervolgens bij de vraag of een machtiging kan worden verstrekt, te toetsen of aan bovenstaande wettelijke voorwaarden is voldaan. Aan de zittingsrechter ten slotte staat de rechtmatigheid van de toepassing van de bevoegdheid ter beoordeling. In het wettelijk systeem houdt die beoordeling, in een geval als i.c. waarin de RC tevoren een machtiging heeft verstrekt, een beantwoording in van de vraag of de RC in redelijkheid tot zijn oordeel omtrent die machtiging heeft kunnen komen (HR LJN AT4351). Het hof heeft geoordeeld dat de RC i.c. in redelijkheid tot het afgeven van de machtiging aan de OvJ tot het doen opnemen van telecommunicatie met een technisch hulpmiddel heeft kunnen komen. Dat oordeel is onjuist noch onbegrijpelijk, in aanmerking genomen dat – naar het hof heeft vastgesteld – het i.c. vermoedelijk ging om diefstal of verduistering, door brandweerpersoneel, van een mobiele telefoon die in een brandweerauto in een afgesloten brandweerkazerne lag, waardoor – mede gelet op de mogelijk ernstige gevolgen van het delict – de materiële en de personele betrouwbaarheid, alsmede de integriteit van het brandweerkorps in het geding waren, zodat spoed was geboden bij het opsporen van de dader(s).","Parket bij de Hoge Raad, 21-11-2006, 03247/05",ECLI:NL:PHR:2006:AY9673,21-11-2006,uitspraak,"[{'Vindplaats': 'NJ 2007, 233', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'JOL 2006, 740', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'RvdW 2006, 1113', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'NJB 2007, 29', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-GHLEE-2002-AE1230,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:GHLEE:2002:AE1230,uitspraak,De publicatie van de uitspraak staat gepland op 10-04-2002 om 11:22 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHLEE:2002:AE1230&showbutton=true&keyword=mensenhandel,0.0,['Hoger beroep'],10-04-2002,2002-04-10T11:22:01Z,gepubliceerd,['Strafrecht'],[],-,"Gerechtshof Leeuwarden, 09-04-2002, 24-000828-01",ECLI:NL:GHLEE:2002:AE1230,09-04-2002,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-HR-2018-1945,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:HR:2018:1945,uitspraak,De publicatie van de uitspraak staat gepland op 17-10-2018 om 10:31 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:HR:2018:1945&showbutton=true&keyword=mensenhandel,0.0,['Cassatie'],17-10-2018,2018-10-17T10:31:16Z,gepubliceerd,['Strafrecht'],"[{'RelatieOmschrijving': 'Conclusie: ', 'LinkTekst': 'ECLI:NL:PHR:2018:340', 'Postfix': None, 'WebAdres': 'https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:PHR:2018:340&showbutton=true&keyword=mensenhandel'}, {'RelatieOmschrijving': 'In cassatie op : ', 'LinkTekst': 'ECLI:NL:GHAMS:2016:3143', 'Postfix': ', Bekrachtiging/bevestiging', 'WebAdres': 'https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHAMS:2016:3143&showbutton=true&keyword=mensenhandel'}]","OM-cassatie. Vrijspraak medeplegen mensenhandel m.b.t. misbruik in arbeidssituatie door uit China afkomstige man als kok werkzaamheden te laten verrichten in Chinees restaurant in Arnhem, art. 273f.1, art. 273f.4 en 273f.6 Sr. Onjuiste uitleg van het aan art. 273f.1 (oud) Sr ontleende bestanddeel “(oogmerk van) uitbuiting”? HR herhaalt relevante overwegingen uit ECLI:NL:HR:2009:BI7099 m.b.t. uitleg van bestanddeel “(oogmerk van) uitbuiting”. Het Hof heeft geoordeeld dat - mede gelet op de duur van de tewerkstelling en het voordeel dat verdachten, die t.t.v. de tewerkstelling van aangever A zijn salaris wel hebben betaald, hebben gehad - (het oogmerk van) uitbuiting van A niet bewezen kan worden geacht. Het Hof heeft daarbij mede acht geslagen op de beperkingen die de tewerkstelling voor A meebracht. Dit oordeel geeft niet blijk van een onjuiste rechtsopvatting en is, in het licht van de door het Hof vastgestelde f&o, niet onbegrijpelijk. Dat A de feitelijke beschikkingsmacht over zijn bankrekening waarop zijn salaris werd gestort werd onthouden en verdachten A uiteindelijk na de periode waarin hij werkzaam was bij restaurant van zijn salaris hebben bestolen, maakt - anders dan het middel kennelijk voorstaat - niet dat z.m. sprake is van 'het oogmerk van uitbuiting'. Volgt verwerping. Samenhang met 16/04661, 17/01888 en 17/01892.","Hoge Raad, 16-10-2018, 17/01883",ECLI:NL:HR:2018:1945,16-10-2018,uitspraak,"[{'Vindplaats': 'RvdW 2018/1193', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'SR-Updates.nl 2018-0398', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-HR-2018-1946,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:HR:2018:1946,uitspraak,De publicatie van de uitspraak staat gepland op 17-10-2018 om 10:32 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:HR:2018:1946&showbutton=true&keyword=mensenhandel,0.0,['Cassatie'],17-10-2018,2018-10-17T10:32:45Z,gepubliceerd,['Strafrecht'],"[{'RelatieOmschrijving': 'Conclusie: ', 'LinkTekst': 'ECLI:NL:PHR:2018:341', 'Postfix': None, 'WebAdres': 'https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:PHR:2018:341&showbutton=true&keyword=mensenhandel'}]","OM-cassatie. Vrijspraak medeplegen mensenhandel m.b.t. misbruik in arbeidssituatie door uit China afkomstige man als kok werkzaamheden te laten verrichten in Chinees restaurant in Arnhem, art. 273f.1, art. 273f.4 en 273f.6 Sr. Onjuiste uitleg van het aan art. 273f.1 (oud) Sr ontleende bestanddeel “(oogmerk van) uitbuiting”? HR herhaalt relevante overwegingen uit ECLI:NL:HR:2009:BI7099 m.b.t. uitleg van bestanddeel “(oogmerk van) uitbuiting”. Het Hof heeft geoordeeld dat - mede gelet op de duur van de tewerkstelling en het voordeel dat verdachten, die t.t.v. de tewerkstelling van aangever A zijn salaris wel hebben betaald, hebben gehad - (het oogmerk van) uitbuiting van A niet bewezen kan worden geacht. Het Hof heeft daarbij mede acht geslagen op de beperkingen die de tewerkstelling voor A meebracht. Dit oordeel geeft niet blijk van een onjuiste rechtsopvatting en is, in het licht van de door het Hof vastgestelde f&o, niet onbegrijpelijk. Dat A de feitelijke beschikkingsmacht over zijn bankrekening waarop zijn salaris werd gestort werd onthouden en verdachten A uiteindelijk na de periode waarin hij werkzaam was bij restaurant van zijn salaris hebben bestolen, maakt - anders dan het middel kennelijk voorstaat - niet dat z.m. sprake is van 'het oogmerk van uitbuiting'. Volgt verwerping. Samenhang met 16/04661, 17/01883 en 17/01892.","Hoge Raad, 16-10-2018, 17/01888",ECLI:NL:HR:2018:1946,16-10-2018,uitspraak,"[{'Vindplaats': 'NJ 2019/271', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'NJB 2018/2006', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'RvdW 2018/1178', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'SR-Updates.nl 2018-0382', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBOVE-2017-4556,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBOVE:2017:4556,uitspraak,De publicatie van de uitspraak staat gepland op 08-12-2017 om 14:33 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2017:4556&showbutton=true&keyword=mensenhandel,0.0,['Eerste aanleg - meervoudig'],08-12-2017,2017-12-08T14:33:52Z,gepubliceerd,['Strafrecht'],[],"De rechtbank Overijssel veroordeelt een 26-jarige man tot een gevangenisstraf van 7 maanden, waarvan 6 maanden en 27 dagen voorwaardelijk met een proeftijd van 3 jaar voor seksuele uitbuiting van zijn destijds minderjarige vriendin. Naast de voorwaardelijke gevangenisstraf legt de rechtbank de man ook een taakstraf op van 120 uren.","Rechtbank Overijssel, 08-12-2017, 08/910055-16 (P)",ECLI:NL:RBOVE:2017:4556,08-12-2017,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-GHDHA-2017-3641,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:GHDHA:2017:3641,uitspraak,De publicatie van de uitspraak staat gepland op 19-12-2017 om 09:58 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHDHA:2017:3641&showbutton=true&keyword=mensenhandel,0.0,['Hoger beroep'],19-12-2017,2017-12-19T09:58:55Z,gepubliceerd,['Strafrecht'],[],"Mensenhandel. Uitbuiting.
De verdachte heeft zich gedurende een periode van enkele maanden samen met haar medeverdachten meerdere malen schuldig gemaakt aan het minderjarigen en jonge vrouwen, uitlokken en brengen tot en faciliteren van het vervoeren van hasj vanuit Marokko naar Nederland. Daarbij werd de slachtoffers een voor hen aantrekkelijk geldbedrag beloofd dat echter minimaal te noemen was in verhouding tot de met de drugs beoogde winsten en de risico’s die de slachtoffers liepen in geval van betrapping van het transport van de drugs. Daarbij werd bovendien de slachtoffers valselijk voorgespiegeld dat de risico’s verbonden aan die smokkel klein waren, omdat de douane zou zijn omgekocht. Dat de slachtoffers grote risico’s liepen, blijkt wel uit het feit dat twee van hen zijn aangehouden met een behoorlijke hoeveelheid (ruim 24 kilogram) hasj, als gevolg waarvan zij geruime tijd in Marokko in detentie hebben doorgebracht. 
Het hof heeft in strafmatigende zin rekening gehouden met overschrijding van de redelijke termijn in de zin van artikel 6, eerste lid, EVRM.

Het hof veroordeelt de verdachte tot een gevangenisstraf voor de duur van 24 maanden, waarvan 7 maanden voorwaardelijk, met een proeftijd van 2 jaren, met aftrek van voorarrest.","Gerechtshof Den Haag, 16-11-2017, 22-005562-15",ECLI:NL:GHDHA:2017:3641,16-11-2017,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBAMS-2017-7679,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBAMS:2017:7679,uitspraak,De publicatie van de uitspraak staat gepland op 20-10-2017 om 13:24 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2017:7679&showbutton=true&keyword=mensenhandel,0.0,['Eerste aanleg - meervoudig'],20-10-2017,2017-10-20T13:24:10Z,gepubliceerd,['Bestuursrecht'],[],De gemeente Amsterdam heeft terecht de vergunning van een Amsterdams escortbureau ingetrokken. Bovendien moet de exploitant de gemeente 50.000 euro betalen. De man had namelijk drie escortdames onder de 21 jaar voor zich werken en dit is in strijd met de Algemene Plaatselijke Verordening (APV).,"Rechtbank Amsterdam, 18-10-2017, AMS 17/179",ECLI:NL:RBAMS:2017:7679,18-10-2017,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-GHDHA-2013-BZ6536,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:GHDHA:2013:BZ6536,uitspraak,De publicatie van de uitspraak staat gepland op 08-04-2013 om 11:23 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHDHA:2013:BZ6536&showbutton=true&keyword=mensenhandel,0.0,['Hoger beroep'],08-04-2013,2013-04-08T11:23:39Z,gepubliceerd,['Strafrecht'],[],"De verdachte heeft zich gedurende ruim een half jaar schuldig gemaakt aan het in vereniging faciliteren van prostitutie door minderjarige meisjes. 

Het Hof veroordeelt de verdachte tot een gevangenisstraf voor de duur van 34 (vierendertig) maanden.","Gerechtshof Den Haag, 27-02-2013, 22-002398-12",ECLI:NL:GHDHA:2013:BZ6536,27-02-2013,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBSGR-2010-BP0724,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBSGR:2010:BP0724,uitspraak,De publicatie van de uitspraak staat gepland op 17-01-2011 om 09:42 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBSGR:2010:BP0724&showbutton=true&keyword=mensenhandel,0.0,['Eerste aanleg - meervoudig'],17-01-2011,2011-01-17T09:42:52Z,gepubliceerd,['Strafrecht'],[],"Verdachte heeft zich samen met anderen schuldig gemaakt aan mensenhandel ten aanzien van twee minderjarige meisjes. Verdachte heeft gedurende acht maanden het minderjarige slachtoffer op manipulatieve wijze ertoe aangezet om zich te prostitueren door misbruik te maken van haar verliefde gevoelens voor hem. Bovendien heeft hij heeft samen met anderen een slachtoffer ertoe aangezet voor hem als prostituee werkzaam te zijn. Hierbij moesten zij een aanzienlijk deel van de opbrengsten uit de prostitutie aan verdachte en anderen afstaan. Bij het begaan van deze feiten heeft verdachte geen enkel respect getoond voor de slachtoffers en uitsluitend oog gehad voor eigen financieel gewin. Verdachte heeft door zijn handelen ernstig inbreuk gemaakt op de lichamelijke integriteit van de slachtoffers. Bovendien neemt verdachte geen enkele verantwoordelijkheid voor zijn handelen en bagatelliseert hij - zowel bij de politie als ter terechtzitting - bij herhaling zijn gedrag zonder zich te realiseren wat die houding voor gevolgen heeft voor de slachtoffers. 

De rechtbank is van oordeel dat verdachte actief handelingen heeft verricht, waardoor hij zijn slachtoffers opzettelijk in een uitbuitingssituatie heeft gebracht en gehouden. De menselijke waardigheid, de lichamelijke integriteit en de persoonlijke vrijheid van de minderjarige slachtoffers zijn immers in het geding. De slachtoffers verkeerden in de situatie dat zij in de seksindustrie dienden te werken. Verdachte heeft hierbij een zeer belangrijke rol gespeeld. 

Dat het slachtoffer, zoals de verdediging heeft betoogd, zelf reeds vrijwillig had gekozen voor prostitutie, doet aan het vorenstaande niets af. Bovendien miskent dit betoog de bijzondere betekenis die de wetgever heeft willen toekennen aan de bescherming van minderjarigen, door het enkele brengen en houden van een minderjarige tot een rol in de seksindustrie reeds als strafwaardige gedraging in het Wetboek van Strafrecht op te nemen. Daarmee heeft de wetgever tot uitdrukking willen brengen dat aan de wil van de minderjarige en daarmee de instemming geen betekenis toekomt.

Gevangenisstraf van 462 dagen waarvan 180 dagen voorwaardelijk.","Rechtbank 's-Gravenhage, 23-12-2010, 09/757347-10",ECLI:NL:RBSGR:2010:BP0724,23-12-2010,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-PHR-2006-AZ1670,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:PHR:2006:AZ1670,conclusie,De publicatie van de uitspraak staat gepland op 19-12-2006 om 12:25 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:PHR:2006:AZ1670&showbutton=true&keyword=mensenhandel,0.0,[],19-12-2006,2006-12-19T12:25:24Z,gepubliceerd,['Strafrecht'],"[{'RelatieOmschrijving': 'Arrest Hoge Raad: ', 'LinkTekst': 'ECLI:NL:HR:2006:AZ1670', 'Postfix': None, 'WebAdres': 'https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:HR:2006:AZ1670&showbutton=true&keyword=mensenhandel'}]","Beroep van X tegen een n.a.v. een Belgisch rechtshulpverzoek gegeven beschikking tot het verlenen van het verlof als bedoeld in art. 552p.2 Sv. Volgens art. 445 Sv staat tegen beschikkingen alleen cassatie open in de gevallen in dat wetboek bepaald. Nu in dat wetboek geen bepaling voorkomt volgens welke tegen een beschikking als i.c. cassatie openstaat voor anderen dan het OM en de klager, kan X in het ingestelde beroep niet worden ontvangen. De rb heeft immers kennelijk – en niet onbegrijpelijk – de brief van de raadsman van X van 31-10-05, waarin hij de rb verzoekt in de gelegenheid te worden gesteld om bij de behandeling van het verzoek tot het verlenen van verlof “namens de familie Y (...) hun standpunt als belanghebbende” toe te lichten, niet opgevat als een klaagschrift.","Parket bij de Hoge Raad, 19-12-2006, 00925/06 B",ECLI:NL:PHR:2006:AZ1670,19-12-2006,uitspraak,"[{'Vindplaats': 'JOL 2006, 825', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'NJ 2007, 26', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'RvdW 2007, 48', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'NJB 2007, 173', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-PHR-2006-AZ4640,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:PHR:2006:AZ4640,conclusie,De publicatie van de uitspraak staat gepland op 19-12-2006 om 12:24 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:PHR:2006:AZ4640&showbutton=true&keyword=mensenhandel,0.0,[],19-12-2006,2006-12-19T12:24:55Z,gepubliceerd,['Strafrecht'],"[{'RelatieOmschrijving': 'Arrest Hoge Raad: ', 'LinkTekst': 'ECLI:NL:HR:2006:AZ4640', 'Postfix': None, 'WebAdres': 'https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:HR:2006:AZ4640&showbutton=true&keyword=mensenhandel'}]","Beroep van X tegen een n.a.v. een Belgisch rechtshulpverzoek gegeven beschikking tot het verlenen van het verlof als bedoeld in art. 552p.2 Sv. Volgens art. 445 Sv staat tegen beschikkingen alleen cassatie open in de gevallen in dat wetboek bepaald. Nu in dat wetboek geen bepaling voorkomt volgens welke tegen een beschikking als i.c. cassatie openstaat voor anderen dan het OM en de klager, kan X in het ingestelde beroep niet worden ontvangen. De rb heeft immers kennelijk – en niet onbegrijpelijk – de brief van de raadsman van X van 31-10-05, waarin hij de rb verzoekt in de gelegenheid te worden gesteld om bij de behandeling van het verzoek tot het verlenen van verlof “namens de familie Y (...) hun standpunt als belanghebbende” toe te lichten, niet opgevat als een klaagschrift.","Parket bij de Hoge Raad, 19-12-2006, 00916/06 B",ECLI:NL:PHR:2006:AZ4640,19-12-2006,uitspraak,"[{'Vindplaats': 'JOL 2006, 826', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'RvdW 2007, 60', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
